Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Max,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Init_Win_bytes_forward, Init_Win_bytes_backward, min_seg_size_forward, Label
180.149.136.194-10.42.0.211-80-50103-6,10.42.0.211,50103,180.149.136.194,80,6,23/08/2017 03:35:27,766,317,255.3333333,105.6666667,1970.792958,10.91852054,258089,0,0,0,1,0,0,65535,127,20,RANSOMWARE_KOLER
172.217.2.174-10.42.0.211-80-42206-6,172.217.2.174,80,10.42.0.211,42206,6,16/06/2017 10:11:16,0,0,0,0,0,32.39548407,61737,0,0,0,0,1,1,340,1369,32,BENIGN
10.42.0.42-121.12.98.62-59633-80-6,10.42.0.42,59633,121.12.98.62,80,6,14/07/2017 01:57:00,0,0,0,0,0,0.193135072,16032668,0,0,0,1,0,0,65535,-1,40,SMSMALWARE_NANDROBOX
10.42.0.151-31.13.71.3-36860-443-6,10.42.0.151,36860,31.13.71.3,443,6,18/06/2017 08:29:19,31,0,15.5,0,5683.901724,550.0550055,4038,0,1,0,0,1,0,1369,122,32,BENIGN
10.42.0.42-72.21.206.121-33294-443-6,10.42.0.42,33294,72.21.206.121,443,6,2/7/2017 7:45,2317,829,289.625,82.9,103.7463445,0.593590019,29950816,0,0,0,1,0,0,65535,364,20,BENIGN
10.42.0.151-10.42.0.1-17127-53-17,10.42.0.151,17127,10.42.0.1,53,17,30/06/2017 02:17:42,37,327,37,327,207881.2107,1142.204455,1751,0,0,0,0,0,0,-1,-1,32,SCAREWARE_PENETHO
172.217.1.162-10.42.0.211-443-53826-6,172.217.1.162,443,10.42.0.211,53826,6,13/06/2017 07:55:45,0,0,0,0,0,953.2888465,2098,0,0,0,0,1,1,349,1386,32,ADWARE_KEMOGE
10.42.0.42-23.206.125.17-50272-80-6,10.42.0.42,50272,23.206.125.17,80,6,6/8/2017 12:27,0,0,0,0,0,12.17903177,242030,0,0,0,0,1,1,951,951,32,BENIGN
10.42.0.151-10.42.0.1-3619-53-17,10.42.0.151,3619,10.42.0.1,53,17,15/06/2017 10:41:05,30,140,30,140,268562.4013,3159.557662,633,0,0,0,0,0,0,-1,-1,20,ADWARE_FEIWO
174.35.73.108-10.42.0.42-80-34972-6,174.35.73.108,80,10.42.0.42,34972,6,4/8/2017 7:09,0,0,0,0,0,34482.75862,58,0,0,0,0,1,0,679,-1,32,BENIGN
10.42.0.211-23.203.23.11-54736-443-6,10.42.0.211,54736,23.203.23.11,443,6,13/06/2017 07:53:09,643,4207,71.44444444,841.4,299.3161274,0.864005316,15957237,0,0,0,1,0,0,65535,939,32,ADWARE_KEMOGE
172.217.1.173-10.42.0.151-443-34596-17,10.42.0.151,34596,172.217.1.173,443,17,17/06/2017 09:49:10,2551,3154,425.1666667,450.5714286,29286.74832,66.73579811,48295,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.42-112.80.248.220-41334-443-6,10.42.0.42,41334,112.80.248.220,443,6,4/7/2017 1:05,0,0,0,0,0,0.376893276,5306542,0,0,0,0,1,1,1369,-1,20,BENIGN
10.42.0.151-14.29.93.243-42819-80-6,10.42.0.151,42819,14.29.93.243,80,6,28/08/2017 12:24:50,0,0,0,0,0,0.346745147,5767925,0,0,0,0,1,1,64240,-1,20,BENIGN
10.42.0.1-10.42.0.42-53-13773-17,10.42.0.42,13773,10.42.0.1,53,17,29/08/2017 10:31:35,31,47,31,47,1521.832442,39.02134468,51254,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_SVPENG
10.42.0.211-10.42.0.1-16155-53-17,10.42.0.211,16155,10.42.0.1,53,17,4/8/2017 11:23,32,71,32,71,3207.323909,62.27813415,32114,0,0,0,0,0,0,-1,-1,32,BENIGN
172.217.10.110-10.42.0.151-443-59600-6,10.42.0.151,59600,172.217.10.110,443,6,5/8/2017 1:10,0,0,0,0,0,0.115368657,17335731,0,0,0,0,1,1,1591,-1,32,BENIGN
169.47.42.234-10.42.0.42-443-42654-6,10.42.0.42,42654,169.47.42.234,443,6,22/06/2017 04:00:30,687,450,28.625,25,18.66871014,0.689609346,24156597,0,1,0,0,1,0,1386,514,32,BENIGN
157.240.18.15-10.42.0.42-443-48996-6,10.42.0.42,48996,157.240.18.15,443,6,28/06/2017 12:06:09,217,498,43.4,83,9.882755686,0.152042395,65009137,0,0,0,1,0,0,65535,114,32,SCAREWARE_FAKEAV
172.217.10.97-10.42.0.42-443-45824-6,172.217.10.97,443,10.42.0.42,45824,6,5/7/2017 11:14,55,0,27.5,0,78683.83405,2861.230329,699,0,1,0,0,1,0,357,-1,32,BENIGN
10.42.0.1-10.42.0.42-53-16836-17,10.42.0.42,16836,10.42.0.1,53,17,4/8/2017 11:20,35,180,35,180,674.4780638,6.274214547,318765,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.211-52.84.134.157-41246-443-6,10.42.0.211,41246,52.84.134.157,443,6,8/7/2017 10:14,3311,80888,63.67307692,1225.575758,14827.81654,20.78032223,2943273,0,0,0,1,0,0,65535,144,32,BENIGN
172.217.10.4-10.42.0.211-443-52516-6,10.42.0.211,52516,172.217.10.4,443,6,24/08/2017 12:46:37,7189,6173,231.9032258,146.9761905,117.2113314,0.640355275,32119960,0,1,0,0,1,0,2302,384,32,RANSOMWARE_LOCKERPIN
183.3.235.80-10.42.0.151-80-53164-6,10.42.0.151,53164,183.3.235.80,80,6,23/06/2017 06:53:28,399,944,99.75,314.6666667,2321.196168,12.09856528,245764,0,0,0,1,0,0,65535,7,32,BENIGN
199.59.149.202-10.42.0.42-443-54111-6,10.42.0.42,54111,199.59.149.202,443,6,14/07/2017 02:39:51,46,46,11.5,46,720.4949487,39.15733417,126353,0,1,0,0,1,0,126,126,32,SMSMALWARE_NANDROBOX
202.77.129.150-10.42.0.211-443-42967-6,10.42.0.211,42967,202.77.129.150,443,6,30/06/2017 09:41:17,0,0,0,0,0,0.269082688,14629870,0,0,0,1,0,0,65535,14600,20,SMSMALWARE_FAKENOTIFY
10.42.0.151-104.192.108.22-33029-443-6,104.192.108.22,443,10.42.0.151,33029,6,22/08/2017 12:15:05,0,0,0,0,0,19.33020828,103465,0,0,0,0,1,1,29,1369,32,RANSOMWARE_WANNALOCKER
172.217.12.170-10.42.0.211-443-58751-6,10.42.0.211,58751,172.217.12.170,443,6,28/06/2017 09:47:14,0,0,0,0,0,55.49389567,36040,0,0,0,0,1,1,447,-1,32,SCAREWARE_FAKEAPP
202.77.129.146-10.42.0.151-80-49369-6,10.42.0.151,49369,202.77.129.146,80,6,16/06/2017 02:53:47,0,0,0,0,0,0.067303968,29715930,0,0,0,0,1,0,1390,-1,20,ADWARE_FEIWO
220.243.219.55-10.42.0.42-80-45789-6,10.42.0.42,45789,220.243.219.55,80,6,8/8/2017 7:46,393,972392,3.477876106,1442.718101,32101.87884,25.97097883,27941067,0,0,0,1,0,0,65535,62,20,BENIGN
172.217.0.234-10.42.0.151-443-39082-6,10.42.0.151,39082,172.217.0.234,443,6,17/06/2017 07:29:40,1976,34906,98.8,1163.533333,25803.22887,34.98078855,1156853,0,0,0,1,0,0,65535,383,32,BENIGN
10.42.0.211-10.42.0.1-47081-53-17,10.42.0.211,47081,10.42.0.1,53,17,13/06/2017 06:19:52,36,36,36,36,46511.62791,1291.989664,1548,0,0,0,0,0,0,-1,-1,32,ADWARE_KEMOGE
180.149.136.247-10.42.0.211-80-52265-6,10.42.0.211,52265,180.149.136.247,80,6,22/06/2017 11:04:53,0,0,0,0,0,0.422828601,12619110,0,0,0,1,0,0,65535,14600,20,BENIGN
202.77.129.185-10.42.0.151-80-51794-6,10.42.0.151,51794,202.77.129.185,80,6,18/06/2017 06:45:12,1667,290,416.75,72.5,3666.936487,14.99003163,222843,0,0,0,1,0,0,65535,143,20,BENIGN
172.217.0.238-10.42.0.211-443-50761-6,10.42.0.211,50761,172.217.0.238,443,6,14/06/2017 09:39:27,474,9982,59.25,767.8461538,28102.99414,56.44250927,110918,0,0,0,1,0,0,65535,349,32,ADWARE_DOWGIN
183.232.231.172-10.42.0.211-443-36972-6,10.42.0.211,36972,183.232.231.172,443,6,15/06/2017 05:07:51,0,0,0,0,0,0.170772114,11711514,0,0,0,0,1,1,1369,-1,20,ADWARE_GOOLIGAN
10.42.0.211-104.244.43.163-57359-443-6,104.244.43.163,443,10.42.0.211,57359,6,6/7/2017 6:35,0,0,0,0,0,0.93065265,4154606,0,0,0,0,1,1,65,2229,32,BENIGN
171.161.202.100-10.42.0.42-443-41948-6,171.161.202.100,443,10.42.0.42,41948,6,28/08/2017 01:21:33,0,0,0,0,0,105263.1579,19,0,0,0,0,1,0,5305,-1,32,RANSOMWARE_SVPENG
10.42.0.211-10.42.0.1-44221-53-17,10.42.0.211,44221,10.42.0.1,53,17,22/08/2017 04:26:01,51,215,51,215,4255.251076,31.99436899,62511,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_KOLER
172.217.3.35-10.42.0.211-443-53768-6,10.42.0.211,53768,172.217.3.35,443,6,27/06/2017 01:03:51,733,166,122.1666667,41.5,52.25662292,0.581275005,16996098,0,0,0,1,0,0,65535,349,32,SCAREWARE_VIRUSSHIELD
10.42.0.42-119.167.164.25-52150-80-6,10.42.0.42,52150,119.167.164.25,80,6,2/7/2017 10:57,0,0,0,0,0,0.267921288,7464879,0,0,0,0,1,1,1838,-1,32,BENIGN
172.217.10.110-10.42.0.151-443-33920-6,10.42.0.151,33920,172.217.10.110,443,6,5/8/2017 1:10,0,0,0,0,0,0.129876455,15399250,0,0,0,0,1,1,1679,-1,32,BENIGN
10.42.0.211-36.110.213.49-39380-80-6,10.42.0.211,39380,36.110.213.49,80,6,14/06/2017 02:13:29,0,0,0,0,0,20833.33333,96,0,0,0,0,1,0,1415,-1,20,ADWARE_MOBIDASH
239.255.255.250-10.42.0.1-1900-42741-17,10.42.0.1,42741,239.255.255.250,1900,17,15/06/2017 02:56:36,688,0,172,0,229.1240667,1.332116667,1001116,0,0,0,0,0,0,-1,-1,20,ADWARE_GOOLIGAN
10.42.0.151-10.42.0.1-49729-53-17,10.42.0.151,49729,10.42.0.1,53,17,15/06/2017 08:21:27,36,156,36,156,2687.720477,27.9970883,71436,0,0,0,0,0,0,-1,-1,32,ADWARE_FEIWO
172.217.10.14-10.42.0.151-443-54209-17,10.42.0.151,54209,172.217.10.14,443,17,23/06/2017 03:50:15,5884,3972,346.1176471,220.6666667,842.9801504,2.993537466,11216448,0,0,0,0,0,0,-1,-1,32,SCAREWARE_AVFORANDROID
203.205.158.52-10.42.0.211-80-43084-6,10.42.0.211,43084,203.205.158.52,80,6,28/06/2017 10:40:02,385,9717,64.16666667,883.3636364,338.7931392,0.57013298,29340823,0,0,0,1,0,0,65535,122,32,SMSMALWARE_BIIGE
10.42.0.151-10.42.0.1-40910-53-17,10.42.0.151,40910,10.42.0.1,53,17,6/7/2017 5:46,27,43,27,43,323.8476806,9.252790873,216151,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.151-103.235.47.89-40978-80-6,10.42.0.151,40978,103.235.47.89,80,6,7/7/2017 10:40,0,0,0,0,0,0.041606094,48069881,0,0,0,0,1,0,1389,-1,20,BENIGN
180.149.136.194-10.42.0.151-80-56232-6,180.149.136.194,80,10.42.0.151,56232,6,30/08/2017 11:15:21,187,0,93.5,0,378542.5101,4048.582996,494,0,0,0,0,1,0,115,-1,20,RANSOMWARE_RANSOMBO
172.217.10.13-10.42.0.42-443-57672-6,10.42.0.42,57672,172.217.10.13,443,6,22/06/2017 11:37:00,874,264,87.4,33,6824.055696,107.9376121,36632,0,0,0,1,0,0,65535,349,32,BENIGN
10.42.0.211-87.240.165.80-40432-80-6,10.42.0.211,40432,87.240.165.80,80,6,13/06/2017 02:31:35,484,264,121,88,2289.373085,21.42461443,146752,0,0,0,1,0,0,65535,110,32,ADWARE_KEMOGE
10.42.0.1-10.42.0.42-53-33367-17,10.42.0.42,33367,10.42.0.1,53,17,7/8/2017 8:32,36,78,36,78,82014.38849,1438.848921,1390,0,0,0,0,0,0,-1,-1,32,BENIGN
174.35.73.198-10.42.0.151-80-36922-6,10.42.0.151,36922,174.35.73.198,80,6,18/06/2017 07:49:46,529,12459,40.69230769,958.3846154,2123.418206,4.250760191,6061341,0,0,0,1,0,0,65535,675,32,BENIGN
198.11.132.178-10.42.0.42-443-44335-6,10.42.0.42,44335,198.11.132.178,443,6,3/7/2017 8:08,0,0,0,0,0,0.332668606,6011989,0,0,0,0,1,1,64655,-1,20,BENIGN
10.42.0.42-61.135.162.162-33520-443-6,10.42.0.42,33520,61.135.162.162,443,6,23/06/2017 11:46:54,0,0,0,0,0,0.193028282,16040109,0,0,0,1,0,0,65535,-1,40,SCAREWARE_AVPASS
172.217.3.99-10.42.0.151-443-33336-6,10.42.0.151,33336,172.217.3.99,443,6,30/06/2017 12:07:46,829,5141,138.1666667,514.1,26648.21676,71.41900638,79951,0,0,0,1,0,0,65535,349,32,SMSMALWARE_FAKENOTIFY
10.42.0.211-31.13.80.52-39006-443-6,10.42.0.211,39006,31.13.80.52,443,6,27/06/2017 02:02:40,2261,36092,90.44,1127.875,8381.603001,12.45668842,3540064,0,0,0,1,0,0,65535,129,32,SCAREWARE_ANDROIDDEFENDER
183.79.249.252-10.42.0.211-443-37484-6,10.42.0.211,37484,183.79.249.252,443,6,24/08/2017 09:27:59,0,0,0,0,0,0.308693424,9686694,0,0,0,0,1,0,1957,-1,32,RANSOMWARE_KOLER
10.42.0.151-10.42.0.1-24722-53-17,10.42.0.151,24722,10.42.0.1,53,17,6/7/2017 7:37,29,45,29,45,283.0412399,7.64976324,261446,0,0,0,0,0,0,-1,-1,40,BENIGN
10.42.0.151-10.42.0.1-51694-53-17,10.42.0.151,51694,10.42.0.1,53,17,24/08/2017 10:11:39,51,215,51,215,3893.67059,29.27571872,68316,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_SIMPLOCKER
10.42.0.211-112.73.28.69-58466-80-6,112.73.28.69,80,10.42.0.211,58466,6,30/08/2017 04:02:09,0,0,0,0,0,950.5703422,2104,0,0,0,0,1,1,267,1369,32,RANSOMWARE_PORNDROID
10.42.0.211-10.42.0.1-6740-53-17,10.42.0.211,6740,10.42.0.1,53,17,12/7/2017 1:38,33,107,33,107,2817.184827,40.24549753,49695,0,0,0,0,0,0,-1,-1,32,SMSMALWARE_SMSSNIFFER
172.217.12.195-10.42.0.151-80-46471-6,10.42.0.151,46471,172.217.12.195,80,6,29/08/2017 11:58:01,799,494,399.5,247,14754.71569,45.64490546,45971,0,1,0,0,1,0,1398,178,32,RANSOMWARE_RANSOMBO
10.42.0.211-108.174.10.10-52438-443-6,10.42.0.211,52438,108.174.10.10,443,6,30/06/2017 09:24:38,7081,11928,208.2647059,397.6,1588.094861,5.34683945,8500528,0,0,0,1,0,0,65535,16,32,SMSMALWARE_FAKENOTIFY
163.177.151.166-10.42.0.151-443-38472-6,10.42.0.151,38472,163.177.151.166,443,6,14/06/2017 04:02:24,0,0,0,0,0,0.080016375,24994884,0,0,0,0,1,1,1369,-1,20,ADWARE_SHUANET
10.42.0.211-117.121.27.13-60760-80-6,10.42.0.211,60760,117.121.27.13,80,6,26/06/2017 04:35:19,472,154,118,38.5,59.59683786,0.761620931,9994914,0,0,0,1,0,0,65535,31,20,SCAREWARE_ANDROIDDEFENDER
169.47.40.147-10.42.0.211-5222-38871-6,10.42.0.211,38871,169.47.40.147,5222,6,4/8/2017 7:41,124,158,12.4,19.75,11.53299563,0.736148658,21197719,0,1,0,0,1,0,1432,514,32,BENIGN
172.217.12.174-10.42.0.151-443-57988-6,10.42.0.151,57988,172.217.12.174,443,6,21/07/2017 12:47:52,0,0,0,0,0,6.570798713,304377,0,0,0,0,1,1,1386,-1,32,BENIGN
10.42.0.151-114.115.211.18-33864-80-6,10.42.0.151,33864,114.115.211.18,80,6,17/06/2017 01:33:43,0,0,0,0,0,0.467615193,8273913,0,0,0,1,0,0,65535,29,20,BENIGN
172.217.12.206-10.42.0.42-443-49420-6,172.217.12.206,443,10.42.0.42,49420,6,3/7/2017 12:25,0,0,0,0,0,1321.003963,1514,0,0,0,0,1,0,468,-1,32,BENIGN
10.42.0.211-106.39.162.36-42107-80-6,10.42.0.211,42107,106.39.162.36,80,6,15/06/2017 07:09:18,0,0,0,0,0,0.200528061,19688354,0,0,0,1,0,0,65535,8192,20,ADWARE_YOUMI
10.42.0.211-10.42.0.1-3367-53-17,10.42.0.211,3367,10.42.0.1,53,17,28/08/2017 05:09:10,33,49,33,49,330.3481144,8.057271083,248223,0,0,0,0,0,0,-1,-1,20,BENIGN
172.217.12.194-10.42.0.211-443-43596-6,10.42.0.211,43596,172.217.12.194,443,6,8/8/2017 3:42,252,0,126,0,530.8929113,4.213435804,474672,0,1,0,0,1,1,1504,-1,32,BENIGN
172.217.10.227-10.42.0.42-443-39694-6,10.42.0.42,39694,172.217.10.227,443,6,8/8/2017 3:21,6167,5093,228.4074074,195.8846154,260.7186689,1.227183788,42764617,0,0,0,1,0,0,65535,223,32,BENIGN
172.217.6.194-10.42.0.151-443-37162-6,172.217.6.194,443,10.42.0.151,37162,6,20/06/2017 09:21:24,0,0,0,0,0,30.34763213,65903,0,0,0,0,1,1,349,1386,32,BENIGN
205.204.101.182-10.42.0.42-443-40699-6,10.42.0.42,40699,205.204.101.182,443,6,4/7/2017 10:35,0,0,0,0,0,3.443543958,580797,0,0,0,0,1,1,65535,-1,20,SCAREWARE_FAKETAOBAO
10.42.0.151-69.147.64.33-43503-443-6,10.42.0.151,43503,69.147.64.33,443,6,4/7/2017 9:43,324,5673,27,630.3333333,20257.32922,70.93612033,114341,0,0,0,1,0,0,65535,61,32,SCAREWARE_PENETHO
10.42.0.42-31.13.69.229-52736-443-6,10.42.0.42,52736,31.13.69.229,443,6,1/7/2017 5:45,0,0,0,0,0,1142.857143,1750,0,0,0,0,1,0,2035,-1,32,BENIGN
204.236.239.173-10.42.0.42-443-39620-6,10.42.0.42,39620,204.236.239.173,443,6,26/06/2017 02:33:38,710,5636,59.16666667,563.6,95.89773197,0.33245353,60711406,0,0,0,1,0,0,65535,79,32,MALWARE
10.42.0.211-104.31.81.69-47895-80-6,10.42.0.211,47895,104.31.81.69,80,6,15/06/2017 03:11:17,162,1224441,0.260450161,1454.205463,16401.63391,19.60798075,1137064,0,0,0,1,0,0,65535,30,20,ADWARE_GOOLIGAN
10.42.0.211-10.42.0.1-22398-53-17,10.42.0.211,22398,10.42.0.1,53,17,14/06/2017 11:47:08,35,51,35,51,2772.67305,64.48076861,31017,0,0,0,0,0,0,-1,-1,20,ADWARE_KOODOUS
192.229.173.173-10.42.0.151-80-59301-6,10.42.0.151,59301,192.229.173.173,80,6,29/06/2017 01:08:50,1006,15320,67.06666667,1094.285714,4180.812055,7.426408771,2972445,0,0,0,1,0,0,65535,287,32,SCAREWARE_FAKEAPPAL
174.35.73.71-10.42.0.151-80-42240-6,10.42.0.151,42240,174.35.73.71,80,6,14/06/2017 02:50:15,0,0,0,0,0,110.1382235,18159,0,0,0,0,1,0,1793,675,32,ADWARE_SHUANET
157.240.2.20-10.42.0.151-443-33835-6,10.42.0.151,33835,157.240.2.20,443,6,28/06/2017 11:29:23,36989,18018,291.2519685,207.1034483,547.4662614,2.129870379,52272212,0,0,0,1,0,0,65535,671,32,SCAREWARE_FAKEAPPAL
180.163.255.159-10.42.0.211-80-54357-6,10.42.0.211,54357,180.163.255.159,80,6,15/06/2017 07:57:17,547,2290,109.4,458,266.801638,0.940435805,9995860,0,0,0,1,0,0,65535,31,20,ADWARE_YOUMI
10.42.0.211-123.151.79.150-44620-80-6,10.42.0.211,44620,123.151.79.150,80,6,6/7/2017 4:21,801,690,100.125,98.57142857,28.75095552,0.289245025,50845889,0,0,0,1,0,0,65535,130,20,BENIGN
10.42.0.42-121.12.98.64-48722-80-6,10.42.0.42,48722,121.12.98.64,80,6,5/8/2017 3:45,0,0,0,0,0,0.073625866,54068515,0,0,0,1,0,0,65535,64240,20,BENIGN
10.42.0.211-10.42.0.1-18889-53-17,10.42.0.211,18889,10.42.0.1,53,17,4/8/2017 3:29,31,70,31,70,202.2860324,4.005664009,499293,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.151-54.192.36.109-48073-80-6,10.42.0.151,48073,54.192.36.109,80,6,20/06/2017 02:54:05,372,35491,12.82758621,1267.535714,348654.981,554.1458862,29975,0,0,0,1,0,0,65535,118,32,BENIGN
10.42.0.42-112.73.28.70-51300-80-6,10.42.0.42,51300,112.73.28.70,80,6,8/7/2017 3:52,397,894,99.25,223.5,230.8559857,1.43055607,4997758,0,0,0,1,0,0,65535,267,32,BENIGN
10.42.0.42-64.71.142.124-44479-443-6,10.42.0.42,44479,64.71.142.124,443,6,30/08/2017 09:10:52,46,31,46,15.5,334782.6087,13043.47826,220,0,1,0,0,1,0,37,37,20,RANSOMWARE_SVPENG
10.42.0.211-10.42.0.1-6013-53-17,10.42.0.211,6013,10.42.0.1,53,17,9/8/2017 1:48,32,120,32,120,4857.626794,63.91614202,31291,0,0,0,0,0,0,-1,-1,32,BENIGN
203.205.158.63-10.42.0.151-80-45583-6,10.42.0.151,45583,203.205.158.63,80,6,23/06/2017 11:06:25,420,332,105,83,24.59830751,0.261684122,29303408,0,0,0,1,0,0,65535,122,32,SCAREWARE_AVFORANDROID
183.79.249.252-10.42.0.211-443-37278-6,10.42.0.211,37278,183.79.249.252,443,6,9/8/2017 6:43,896,59489,30.89655172,1239.354167,5357.290986,6.831355567,9961264,0,0,0,1,0,0,65535,32,32,BENIGN
10.42.0.42-104.193.88.109-47247-80-6,10.42.0.42,47247,104.193.88.109,80,6,8/7/2017 6:47,0,0,0,0,0,0.290792816,6877749,0,0,0,0,1,0,5939,-1,32,BENIGN
10.42.0.151-10.42.0.1-32758-53-17,10.42.0.151,32758,10.42.0.1,53,17,31/08/2017 01:53:50,34,106,34,106,308.8946206,4.412780294,453229,0,0,0,0,0,0,-1,-1,20,RANSOMWARE_SIMPLOCKER
10.42.0.211-23.36.68.143-39680-443-6,10.42.0.211,39680,23.36.68.143,443,6,5/8/2017 3:57,0,0,0,0,0,18348.62385,109,1,0,0,0,0,0,0,-1,20,BENIGN
10.42.0.1-10.42.0.42-53-8570-17,10.42.0.42,8570,10.42.0.1,53,17,8/7/2017 8:42,36,36,36,36,71784.64606,1994.017946,1003,0,0,0,0,0,0,-1,-1,40,BENIGN
10.42.0.42-95.213.11.181-53040-80-6,10.42.0.42,53040,95.213.11.181,80,6,7/8/2017 4:48,391,377,97.75,125.6666667,2662.340364,24.26612311,131669,0,0,0,1,0,0,65535,57,32,BENIGN
10.42.0.211-10.42.0.1-31666-53-17,10.42.0.211,31666,10.42.0.1,53,17,22/06/2017 11:51:43,36,150,36,150,1756.689113,18.88913025,105881,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-66.102.255.61-53355-80-6,10.42.0.211,53355,66.102.255.61,80,6,13/06/2017 11:57:55,0,0,0,0,0,0.286444268,13739665,0,0,0,1,0,0,65535,14600,20,ADWARE_MOBIDASH
10.42.0.42-72.21.206.140-35407-443-6,10.42.0.42,35407,72.21.206.140,443,6,1/7/2017 10:58,1237,918,137.4444444,102,32.80268034,0.273989905,64989779,0,0,0,1,0,0,65535,472,20,BENIGN
10.42.0.42-103.235.46.39-50723-80-6,103.235.46.39,80,10.42.0.42,50723,6,3/7/2017 1:38,0,0,0,0,0,4.975681357,401955,0,0,0,0,1,1,776,-1,20,BENIGN
172.217.12.142-10.42.0.151-443-55407-6,10.42.0.151,55407,172.217.12.142,443,6,30/06/2017 01:08:18,9109,749,650.6428571,74.9,43055.7436,104.8222608,38135,0,0,0,1,0,0,65535,490,32,SCAREWARE_PENETHO
10.42.0.42-104.193.88.109-35301-80-6,10.42.0.42,35301,104.193.88.109,80,6,17/08/2017 11:24:27,904,42796,56.5,1258.705882,2165.288298,2.477446565,19793644,0,0,0,1,0,0,65535,4072,32,SMSMALWARE_ZSONE
10.42.0.211-123.125.115.164-47881-443-6,10.42.0.211,47881,123.125.115.164,443,6,7/8/2017 10:24,0,0,0,0,0,0.290587036,13491128,0,0,0,1,0,0,65535,8192,20,BENIGN
10.42.0.42-23.52.151.247-54641-443-6,10.42.0.42,54641,23.52.151.247,443,6,28/08/2017 02:37:14,0,23,0,11.5,958.6528843,125.0416806,23654,0,0,0,0,1,1,1822,1805,32,RANSOMWARE_SVPENG
10.42.0.1-10.42.0.42-53-52491-17,10.42.0.42,52491,10.42.0.1,53,17,2/7/2017 7:52,36,181,36,181,876.1870922,8.075457071,247664,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.151-10.42.0.1-41321-53-17,10.42.0.151,41321,10.42.0.1,53,17,21/08/2017 11:56:46,33,49,33,49,2595.758151,63.31117442,31590,0,0,0,0,0,0,-1,-1,40,RANSOMWARE_WANNALOCKER
10.42.0.211-106.39.169.66-41353-80-6,10.42.0.211,41353,106.39.169.66,80,6,5/8/2017 9:34,0,0,0,0,0,6.927774487,288693,0,0,0,0,1,1,1369,160,20,BENIGN
10.42.0.151-10.42.0.1-18326-53-17,10.42.0.151,18326,10.42.0.1,53,17,14/06/2017 11:03:08,40,80,40,80,3874.967709,64.58279514,30968,0,0,0,0,0,0,-1,-1,40,ADWARE_SHUANET
202.77.129.54-10.42.0.151-443-42120-6,202.77.129.54,443,10.42.0.151,42120,6,23/06/2017 01:28:36,0,0,0,0,0,419.4630872,4768,0,0,0,0,1,1,115,1369,20,SCAREWARE_AVFORANDROID
10.42.0.1-10.42.0.42-40016-5351-17,10.42.0.1,40016,10.42.0.42,5351,17,4/7/2017 10:04,48,0,12,0,26.24189781,2.186824818,1023389,0,0,0,0,0,0,-1,-1,32,SCAREWARE_FAKETAOBAO
174.35.73.198-10.42.0.211-80-42560-6,10.42.0.211,42560,174.35.73.198,80,6,13/06/2017 11:29:06,0,0,0,0,0,0.223542639,8946839,0,0,0,0,1,0,1386,-1,32,ADWARE_KEMOGE
10.42.0.151-59.38.112.48-35927-443-6,10.42.0.151,35927,59.38.112.48,443,6,19/06/2017 01:38:29,0,0,0,0,0,0.022352123,89476959,0,0,0,0,1,0,1872,-1,20,BENIGN
10.42.0.42-121.12.98.63-52316-80-6,10.42.0.42,52316,121.12.98.63,80,6,4/8/2017 6:01,0,0,0,0,0,0.051092993,39144311,0,0,0,0,1,0,1917,-1,20,BENIGN
203.205.158.62-10.42.0.211-80-41843-6,203.205.158.62,80,10.42.0.211,41843,6,25/08/2017 10:04:51,0,0,0,0,0,76923.07692,26,0,0,0,0,1,0,453,-1,32,RANSOMWARE_LOCKERPIN
162.222.180.126-10.42.0.42-5001-52109-6,10.42.0.42,52109,162.222.180.126,5001,6,30/06/2017 05:51:52,0,0,0,0,0,2.004168671,997920,0,0,0,1,0,0,65535,-1,40,BENIGN
221.228.208.97-10.42.0.211-80-56419-6,221.228.208.97,80,10.42.0.211,56419,6,4/8/2017 8:01,0,0,0,0,0,653.381248,3061,0,0,0,0,1,1,29,1369,20,BENIGN
10.42.0.211-104.25.247.18-54441-80-6,10.42.0.211,54441,104.25.247.18,80,6,13/06/2017 07:24:38,0,0,0,0,0,0.592428819,3375933,0,0,0,0,1,0,1386,-1,20,ADWARE_KEMOGE
10.42.0.151-47.93.76.169-48477-443-6,10.42.0.151,48477,47.93.76.169,443,6,21/07/2017 03:50:28,847,2596,105.875,432.6666667,3802.27717,15.46090049,236585,0,0,0,1,0,0,65535,243,32,BENIGN
